5.125716742746937,4.370861069626263,0
7.545641645055122,9.556428757689245,1
6.257423924305307,7.587945476302646,0
7.034282764658811,6.387926357773329,0
8.630265895704373,2.4041677639819286,0
5.9971689165955,2.403950683025824,0
6.641531692142519,1.5227525095137953,0
8.022204554172195,8.795585311974417,1
5.91519266196649,6.41003510568888,0
5.3079196393151715,7.372653200164409,0
6.1590058116550725,1.185260448662222,0
5.644885149016018,9.72918866945795,1
8.718790609370291,8.491983767203795,1
8.232481518257668,2.9110519961044856,0
7.533615026041694,2.636424704863906,0
8.48584236075087,2.650640588680904,0
8.214688307596457,3.7381801866358395,0
5.746280235544143,5.72280788469014,0
8.570235993959912,4.887505167779041,0
7.157368967662602,3.6210622617823773,0
8.22976062065625,6.506676052501415,0
8.584365199693973,2.2554447458683766,0
6.2720138998874555,3.629301836816963,0
5.440207698110707,4.297256589643226,0
5.911740650167767,5.104629857953324,0
6.708431154505025,8.066583652537123,1
8.272059063689973,2.7970640394252375,0
8.442922333025374,5.628109945722504,0
5.027808522124763,6.331731119758382,0
7.042989210310263,1.4180537144799796,0
6.669644012595116,6.467903667112945,0
5.888431241882921,2.5347171131856236,0
5.479461469334732,1.5854643368675156,0
6.350460685614512,9.539969835279999,1
8.771638815650077,9.690688297671034,1
6.292811728083021,8.275576133048151,1
7.075162486973465,3.741523922560336,0
7.812075835580711,1.8790490260574548,0
6.454518409517176,7.158097238609412,0
8.887128330883844,4.961372443656412,0
8.849789179768445,2.0983441136030097,0
6.007129183301457,5.456592191001432,0
6.988994023569542,1.3094966900369656,0
6.203513239267078,9.18388361870904,1
6.1393619775098704,3.3290198344001523,0
5.147547789418131,6.962700559185838,0
7.438257335919587,3.8053996848046987,0
7.010716092915446,5.680612190600297,0
5.205915004999957,5.920392514089517,0
6.114585856946446,2.6636900997297435,0
8.633063543866616,9.726261649881026,1
5.958247562667889,7.976195410250031,0
5.579579488364892,9.455490474077703,1
6.9578110411102525,9.053446153848839,1
8.942601816442403,6.381099809299767,0
5.968221086046002,9.296868115208051,1
7.688542189623514,1.7964325184672756,0
8.04647846131487,2.763845761772307,0
5.950550175969599,1.4070456001948426,0
7.912865394447438,3.927972976869379,0
6.4711325308770125,4.498095607205338,0
7.5292233223743175,3.442141285965063,0
7.534118843043579,8.458637582367365,1
7.143098736299034,4.210779940242304,0
5.361159080217633,3.5284105871864266,0
8.341209982356952,5.884264748424236,0
6.283120259886943,2.2683180247728636,0
5.746074041599417,8.219772826786357,0
5.163100566219056,1.6709557931179373,0
7.363571772752968,9.881982429404655,1
7.71025744736913,7.9502029236699165,1
5.066351315711424,2.7884411338075514,0
7.048372233197124,1.0496990541124216,0
5.905983100791752,8.339152856093508,0
7.5806911616378,7.361716094628554,0
5.697465716019966,7.561064512368886,0
7.763750952409864,7.941433120173512,1
6.54694138520215,1.6664018656068134,0
8.746919954946938,4.226191556898454,0
5.550083776583973,2.0428215357261674,0
6.364265404201034,8.767930832880342,1
5.453894084962356,6.609683141448022,0
8.698774473114252,3.9780822236738427,0
8.509357413523924,1.5720251525742128,0
6.031766510860622,3.79884089544096,0
7.639936184136716,3.9266498982407234,0
8.268888800804863,7.566455605042576,1
7.22080324639785,6.738017242196918,0
7.1186023134240255,8.98491468318694,1
5.967409163601807,5.249934326457543,0
5.372411071223597,2.0763482134447155,0
8.588863031813307,7.419203085006955,1
8.601672228653321,7.847065437552077,1
7.532405829093072,6.051494778125466,0
6.356119164194803,7.938704619591049,0
6.396838298450644,5.444160367279517,0
7.903822715480958,5.704595464437946,0
8.58844103981031,4.847869165226946,0
8.54834569706047,1.2287721406968566,0
8.119502183430495,1.97102284293974,0
